"","participant","stim","resp","language","slider_2.response","phoneme","frame"
"1","5ab33d98580b990001730708","stim/fif_f.wav","feel_eng","french","4.682291667","i","fricative"
"2","5ab33d98580b990001730708","stim/peuf_f.wav","fun_eng","french","4.010416667","y","bilabial"
"3","5ab33d98580b990001730708","stim/fof_f.wav","fought_eng","french","3.145833333","o","fricative"
"4","5ab33d98580b990001730708","stim/f_schwa_f.wav","son_span","french","3.807291667","schwa","fricative"
"5","5ab33d98580b990001730708","stim/pif_f.wav","fin_span","french","4.90625","i","bilabial"
"6","5ab33d98580b990001730708","stim/pof_f.wav","son_span","french","3.994791667","o","bilabial"
"7","5ab33d98580b990001730708","stim/p_schwa_f.wav","son_span","french","3.916666667","schwa","bilabial"
"8","5ab33d98580b990001730708","stim/feuf_f.wav","su_span","french","3","y","fricative"
"9","5ab33d98580b990001730708","stim/pif_f.wav","feel_eng","french","3.151041667","i","bilabial"
"10","5ab33d98580b990001730708","stim/p_schwa_f.wav","fool_eng","french","3.979166667","schwa","bilabial"
"11","5ab33d98580b990001730708","stim/pof_f.wav","fun_eng","french","3.03125","o","bilabial"
"12","5ab33d98580b990001730708","stim/fof_f.wav","fought_eng","french","3.880208333","o","fricative"
"13","5ab33d98580b990001730708","stim/f_schwa_f.wav","su_span","french","3.947916667","schwa","fricative"
"14","5ab33d98580b990001730708","stim/fif_f.wav","fin_span","french","4.9375","i","fricative"
"15","5ab33d98580b990001730708","stim/feuf_f.wav","su_span","french","2.182291667","y","fricative"
"16","5ab33d98580b990001730708","stim/peuf_f.wav","fool_eng","french","3.942708333","y","bilabial"
"17","5ab33d98580b990001730708","stim/pof_f.wav","fun_eng","french","1.984375","o","bilabial"
"18","5ab33d98580b990001730708","stim/pif_f.wav","feel_eng","french","2.994791667","i","bilabial"
"19","5ab33d98580b990001730708","stim/fof_f.wav","son_span","french","3.203125","o","fricative"
"20","5ab33d98580b990001730708","stim/fif_f.wav","fin_span","french","3.901041667","i","fricative"
"21","5ab33d98580b990001730708","stim/p_schwa_f.wav","fun_eng","french","2.145833333","schwa","bilabial"
"22","5ab33d98580b990001730708","stim/feuf_f.wav","fought_eng","french","3.020833333","y","fricative"
"23","5ab33d98580b990001730708","stim/peuf_f.wav","su_span","french","2.119791667","y","bilabial"
"24","5ab33d98580b990001730708","stim/f_schwa_f.wav","son_span","french","3.833333333","schwa","fricative"
"25","5ab33d98580b990001730708","stim/feuf_f.wav","su_span","french","3.833333333","y","fricative"
"26","5ab33d98580b990001730708","stim/fof_f.wav","son_span","french","4.833333333","o","fricative"
"27","5ab33d98580b990001730708","stim/pof_f.wav","fun_eng","french","3.994791667","o","bilabial"
"28","5ab33d98580b990001730708","stim/p_schwa_f.wav","fun_eng","french","2.947916667","schwa","bilabial"
"29","5ab33d98580b990001730708","stim/peuf_f.wav","fought_eng","french","3.052083333","y","bilabial"
"30","5ab33d98580b990001730708","stim/f_schwa_f.wav","son_span","french","4.041666667","schwa","fricative"
"31","5ab33d98580b990001730708","stim/pif_f.wav","feel_eng","french","4.041666667","i","bilabial"
"32","5ab33d98580b990001730708","stim/fif_f.wav","fin_span","french","4.041666667","i","fricative"
"33","5ab33d98580b990001730708","stim/feuf_f.wav","fun_eng","french","3.03125","y","fricative"
"34","5ab33d98580b990001730708","stim/pof_f.wav","fought_eng","french","3.854166667","o","bilabial"
"35","5ab33d98580b990001730708","stim/f_schwa_f.wav","fought_eng","french","3.192708333","schwa","fricative"
"36","5ab33d98580b990001730708","stim/fof_f.wav","son_span","french","3.927083333","o","fricative"
"37","5ab33d98580b990001730708","stim/pif_f.wav","feel_eng","french","4.166666667","i","bilabial"
"38","5ab33d98580b990001730708","stim/peuf_f.wav","fought_eng","french","2.9375","y","bilabial"
"39","5ab33d98580b990001730708","stim/fif_f.wav","fin_span","french","4.796875","i","fricative"
"40","5ab33d98580b990001730708","stim/p_schwa_f.wav","fool_eng","french","3.072916667","schwa","bilabial"
"41","5c05922f4e1b7b00016af702","stim/pof_f.wav","fool_eng","french","4.385416667","o","bilabial"
"42","5c05922f4e1b7b00016af702","stim/fif_f.wav","fool_eng","french","3.338541667","i","fricative"
"43","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","3.989583333","o","fricative"
"44","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","3.65625","schwa","bilabial"
"45","5c05922f4e1b7b00016af702","stim/peuf_f.wav","fin_span","french","3.578125","y","bilabial"
"46","5c05922f4e1b7b00016af702","stim/feuf_f.wav","fin_span","french","3.578125","y","fricative"
"47","5c05922f4e1b7b00016af702","stim/pif_f.wav","fun_eng","french","3.651041667","i","bilabial"
"48","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","fought_eng","french","3.916666667","schwa","fricative"
"49","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","3.833333333","schwa","bilabial"
"50","5c05922f4e1b7b00016af702","stim/fif_f.wav","feel_eng","french","4.375","i","fricative"
"51","5c05922f4e1b7b00016af702","stim/pof_f.wav","fought_eng","french","2.677083333","o","bilabial"
"52","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","feel_eng","french","3.505208333","schwa","fricative"
"53","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","3.921875","o","fricative"
"54","5c05922f4e1b7b00016af702","stim/peuf_f.wav","su_span","french","3.848958333","y","bilabial"
"55","5c05922f4e1b7b00016af702","stim/feuf_f.wav","su_span","french","4.526041667","y","fricative"
"56","5c05922f4e1b7b00016af702","stim/pif_f.wav","fought_eng","french","4.010416667","i","bilabial"
"57","5c05922f4e1b7b00016af702","stim/fif_f.wav","fought_eng","french","4.192708333","i","fricative"
"58","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","4.171875","o","fricative"
"59","5c05922f4e1b7b00016af702","stim/pof_f.wav","fought_eng","french","4.59375","o","bilabial"
"60","5c05922f4e1b7b00016af702","stim/pif_f.wav","feel_eng","french","4.588541667","i","bilabial"
"61","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","fought_eng","french","4.59375","schwa","fricative"
"62","5c05922f4e1b7b00016af702","stim/peuf_f.wav","feel_eng","french","4.583333333","y","bilabial"
"63","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","4.583333333","schwa","bilabial"
"64","5c05922f4e1b7b00016af702","stim/feuf_f.wav","feel_eng","french","4.583333333","y","fricative"
"65","5c05922f4e1b7b00016af702","stim/pof_f.wav","fought_eng","french","4.583333333","o","bilabial"
"66","5c05922f4e1b7b00016af702","stim/pif_f.wav","feel_eng","french","4.578125","i","bilabial"
"67","5c05922f4e1b7b00016af702","stim/peuf_f.wav","fool_eng","french","4.776041667","y","bilabial"
"68","5c05922f4e1b7b00016af702","stim/fif_f.wav","feel_eng","french","4.744791667","i","fricative"
"69","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","4.744791667","schwa","bilabial"
"70","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","4.682291667","o","fricative"
"71","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","fought_eng","french","4.75","schwa","fricative"
"72","5c05922f4e1b7b00016af702","stim/feuf_f.wav","fool_eng","french","4.75","y","fricative"
"73","5c05922f4e1b7b00016af702","stim/pof_f.wav","fought_eng","french","4.75","o","bilabial"
"74","5c05922f4e1b7b00016af702","stim/feuf_f.wav","su_span","french","4.166666667","y","fricative"
"75","5c05922f4e1b7b00016af702","stim/peuf_f.wav","fool_eng","french","4.161458333","y","bilabial"
"76","5c05922f4e1b7b00016af702","stim/f_schwa_f.wav","fought_eng","french","3.838541667","schwa","fricative"
"77","5c05922f4e1b7b00016af702","stim/p_schwa_f.wav","fought_eng","french","3.848958333","schwa","bilabial"
"78","5c05922f4e1b7b00016af702","stim/fif_f.wav","feel_eng","french","4","i","fricative"
"79","5c05922f4e1b7b00016af702","stim/fof_f.wav","fought_eng","french","4.005208333","o","fricative"
"80","5c05922f4e1b7b00016af702","stim/pif_f.wav","fought_eng","french","4.005208333","i","bilabial"
"81","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","fin_span","french","4.988888889","i","fricative"
"82","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","feel_eng","french","4.988888889","schwa","fricative"
"83","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.988888889","o","bilabial"
"84","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","fool_eng","french","4.988888889","i","bilabial"
"85","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fought_eng","french","4.988888889","schwa","bilabial"
"86","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fought_eng","french","4.988888889","y","fricative"
"87","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.988888889","o","fricative"
"88","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fun_eng","french","4.988888889","y","bilabial"
"89","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","fool_eng","french","4.988888889","i","bilabial"
"90","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","fun_eng","french","4.988888889","i","fricative"
"91","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.988888889","o","fricative"
"92","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fought_eng","french","4.992592593","schwa","bilabial"
"93","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fun_eng","french","4.985185185","y","bilabial"
"94","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","fought_eng","french","4.985185185","schwa","fricative"
"95","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fought_eng","french","4.985185185","y","fricative"
"96","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.988888889","o","bilabial"
"97","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","fought_eng","french","4.988888889","schwa","fricative"
"98","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fought_eng","french","4.988888889","y","fricative"
"99","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fool_eng","french","4.988888889","y","bilabial"
"100","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","fun_eng","french","4.992592593","i","bilabial"
"101","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.992592593","o","fricative"
"102","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fun_eng","french","4.992592593","schwa","bilabial"
"103","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.992592593","o","bilabial"
"104","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","feel_eng","french","4.992592593","i","fricative"
"105","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","fought_eng","french","4.992592593","schwa","fricative"
"106","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fought_eng","french","4.992592593","schwa","bilabial"
"107","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","fun_eng","french","4.992592593","i","fricative"
"108","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fun_eng","french","4.992592593","y","fricative"
"109","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","fun_eng","french","4.992592593","i","bilabial"
"110","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.992592593","o","bilabial"
"111","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fun_eng","french","4.992592593","y","bilabial"
"112","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.996296296","o","fricative"
"113","5e3f7b673ba9991dc9cabcfa","stim/f_schwa_f.wav","fought_eng","french","4.996296296","schwa","fricative"
"114","5e3f7b673ba9991dc9cabcfa","stim/feuf_f.wav","fun_eng","french","4.996296296","y","fricative"
"115","5e3f7b673ba9991dc9cabcfa","stim/p_schwa_f.wav","fought_eng","french","4.996296296","schwa","bilabial"
"116","5e3f7b673ba9991dc9cabcfa","stim/pif_f.wav","feel_eng","french","4.996296296","i","bilabial"
"117","5e3f7b673ba9991dc9cabcfa","stim/fof_f.wav","fought_eng","french","4.996296296","o","fricative"
"118","5e3f7b673ba9991dc9cabcfa","stim/fif_f.wav","fool_eng","french","4.996296296","i","fricative"
"119","5e3f7b673ba9991dc9cabcfa","stim/peuf_f.wav","fool_eng","french","4.985185185","y","bilabial"
"120","5e3f7b673ba9991dc9cabcfa","stim/pof_f.wav","fought_eng","french","4.985185185","o","bilabial"
"121","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fought_eng","french","2.020833333","o","fricative"
"122","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","feel_eng","french","2","schwa","fricative"
"123","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","feel_eng","french","3.984375","i","bilabial"
"124","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fought_eng","french","3","o","bilabial"
"125","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","fool_eng","french","4.979166667","y","bilabial"
"126","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","feel_eng","french","2.005208333","schwa","bilabial"
"127","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","4.973958333","i","fricative"
"128","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","su_span","french","2.994791667","y","fricative"
"129","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","fought_eng","french","2.010416667","schwa","bilabial"
"130","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","fought_eng","french","2","schwa","fricative"
"131","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","su_span","french","4.005208333","y","bilabial"
"132","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fun_eng","french","2.979166667","o","fricative"
"133","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","3.994791667","i","fricative"
"134","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fought_eng","french","4","o","bilabial"
"135","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","fought_eng","french","4.005208333","y","fricative"
"136","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","fin_span","french","4.947916667","i","bilabial"
"137","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","4.979166667","i","fricative"
"138","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","fought_eng","french","4.010416667","y","bilabial"
"139","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fought_eng","french","2.984375","o","fricative"
"140","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","fought_eng","french","1.010416667","schwa","fricative"
"141","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","fun_eng","french","1.015625","schwa","bilabial"
"142","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","fool_eng","french","1.979166667","y","fricative"
"143","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","fin_span","french","4.973958333","i","bilabial"
"144","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fun_eng","french","3.020833333","o","bilabial"
"145","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","fought_eng","french","3","y","bilabial"
"146","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","fin_span","french","3.984375","i","bilabial"
"147","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fought_eng","french","2.989583333","o","bilabial"
"148","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","3.989583333","i","fricative"
"149","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fool_eng","french","2.963541667","o","fricative"
"150","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","feel_eng","french","2.015625","schwa","bilabial"
"151","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","fought_eng","french","2.005208333","y","fricative"
"152","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","fought_eng","french","2.973958333","schwa","fricative"
"153","5e9fdd5effe6a51855448d1b","stim/pif_f.wav","fin_span","french","4","i","bilabial"
"154","5e9fdd5effe6a51855448d1b","stim/feuf_f.wav","fought_eng","french","3.020833333","y","fricative"
"155","5e9fdd5effe6a51855448d1b","stim/f_schwa_f.wav","feel_eng","french","3.010416667","schwa","fricative"
"156","5e9fdd5effe6a51855448d1b","stim/peuf_f.wav","su_span","french","2.947916667","y","bilabial"
"157","5e9fdd5effe6a51855448d1b","stim/p_schwa_f.wav","su_span","french","1.979166667","schwa","bilabial"
"158","5e9fdd5effe6a51855448d1b","stim/fif_f.wav","fin_span","french","4.96875","i","fricative"
"159","5e9fdd5effe6a51855448d1b","stim/fof_f.wav","fought_eng","french","4.015625","o","fricative"
"160","5e9fdd5effe6a51855448d1b","stim/pof_f.wav","fought_eng","french","3.994791667","o","bilabial"
"161","5ec2a21d6053200957b486f9","stim/pof_f.wav","fun_eng","french","3","o","bilabial"
"162","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","3.96875","y","bilabial"
"163","5ec2a21d6053200957b486f9","stim/fof_f.wav","son_span","french","3.010416667","o","fricative"
"164","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","fought_eng","french","1.984375","schwa","bilabial"
"165","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","fool_eng","french","2.989583333","schwa","fricative"
"166","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","3.994791667","i","fricative"
"167","5ec2a21d6053200957b486f9","stim/pif_f.wav","fin_span","french","4.015625","i","bilabial"
"168","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","3","y","fricative"
"169","5ec2a21d6053200957b486f9","stim/fof_f.wav","fought_eng","french","2","o","fricative"
"170","5ec2a21d6053200957b486f9","stim/pif_f.wav","feel_eng","french","3.984375","i","bilabial"
"171","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","3.005208333","y","fricative"
"172","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","3.984375","i","fricative"
"173","5ec2a21d6053200957b486f9","stim/pof_f.wav","fought_eng","french","2.010416667","o","bilabial"
"174","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","2.984375","y","bilabial"
"175","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","fought_eng","french","1.984375","schwa","bilabial"
"176","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","son_span","french","4","schwa","fricative"
"177","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","2.989583333","y","bilabial"
"178","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","fought_eng","french","2.989583333","schwa","fricative"
"179","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","4.010416667","i","fricative"
"180","5ec2a21d6053200957b486f9","stim/pif_f.wav","feel_eng","french","4","i","bilabial"
"181","5ec2a21d6053200957b486f9","stim/pof_f.wav","fought_eng","french","1.984375","o","bilabial"
"182","5ec2a21d6053200957b486f9","stim/fof_f.wav","fought_eng","french","2","o","fricative"
"183","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","son_span","french","2.010416667","schwa","bilabial"
"184","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","3.989583333","y","fricative"
"185","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","4","y","fricative"
"186","5ec2a21d6053200957b486f9","stim/pof_f.wav","fought_eng","french","3.005208333","o","bilabial"
"187","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","3.979166667","y","bilabial"
"188","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","fought_eng","french","2.994791667","schwa","bilabial"
"189","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","3.963541667","i","fricative"
"190","5ec2a21d6053200957b486f9","stim/pif_f.wav","feel_eng","french","3.973958333","i","bilabial"
"191","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","fought_eng","french","2.010416667","schwa","fricative"
"192","5ec2a21d6053200957b486f9","stim/fof_f.wav","fought_eng","french","1.979166667","o","fricative"
"193","5ec2a21d6053200957b486f9","stim/pif_f.wav","fin_span","french","4.958333333","i","bilabial"
"194","5ec2a21d6053200957b486f9","stim/f_schwa_f.wav","fought_eng","french","2.005208333","schwa","fricative"
"195","5ec2a21d6053200957b486f9","stim/feuf_f.wav","su_span","french","3.947916667","y","fricative"
"196","5ec2a21d6053200957b486f9","stim/fof_f.wav","fought_eng","french","2","o","fricative"
"197","5ec2a21d6053200957b486f9","stim/pof_f.wav","fought_eng","french","1.989583333","o","bilabial"
"198","5ec2a21d6053200957b486f9","stim/fif_f.wav","feel_eng","french","3.984375","i","fricative"
"199","5ec2a21d6053200957b486f9","stim/peuf_f.wav","su_span","french","4.015625","y","bilabial"
"200","5ec2a21d6053200957b486f9","stim/p_schwa_f.wav","fought_eng","french","1.973958333","schwa","bilabial"
"201","5eecf71ff9be240d72d2dddf","stim/f_schwa_f.wav","fun_eng","french","3.140740741","schwa","fricative"
"202","5eecf71ff9be240d72d2dddf","stim/p_schwa_f.wav","feel_eng","french","2.992592593","schwa","bilabial"
"203","5eecf71ff9be240d72d2dddf","stim/peuf_f.wav","fool_eng","french","3.12962963","y","bilabial"
"204","5eecf71ff9be240d72d2dddf","stim/pif_f.wav","feel_eng","french","3.333333333","i","bilabial"
"205","5eecf71ff9be240d72d2dddf","stim/fif_f.wav","fin_span","french","3.677777778","i","fricative"
"206","5eecf71ff9be240d72d2dddf","stim/fof_f.wav","fool_eng","french","3.451851852","o","fricative"
"207","5eecf71ff9be240d72d2dddf","stim/pof_f.wav","fool_eng","french","3.448148148","o","bilabial"
"208","5eecf71ff9be240d72d2dddf","stim/feuf_f.wav","fun_eng","french","3.42962963","y","fricative"
"209","5eecf71ff9be240d72d2dddf","stim/fof_f.wav","fool_eng","french","3.518518519","o","fricative"
"210","5eecf71ff9be240d72d2dddf","stim/fif_f.wav","fin_span","french","3.82962963","i","fricative"
"211","5eecf71ff9be240d72d2dddf","stim/p_schwa_f.wav","feel_eng","french","3.266666667","schwa","bilabial"
"212","5eecf71ff9be240d72d2dddf","stim/pof_f.wav","fool_eng","french","3.585185185","o","bilabial"
"213","5eecf71ff9be240d72d2dddf","stim/peuf_f.wav","su_span","french","3.862962963","y","bilabial"
"214","5eecf71ff9be240d72d2dddf","stim/pif_f.wav","fin_span","french","3.988888889","i","bilabial"
"215","5eecf71ff9be240d72d2dddf","stim/f_schwa_f.wav","feel_eng","french","3.833333333","schwa","fricative"
"216","5eecf71ff9be240d72d2dddf","stim/feuf_f.wav","su_span","french","3.9","y","fricative"
"217","5eecf71ff9be240d72d2dddf","stim/pif_f.wav","fin_span","french","3.925925926","i","bilabial"
"218","5eecf71ff9be240d72d2dddf","stim/f_schwa_f.wav","feel_eng","french","3.82962963","schwa","fricative"
"219","5eecf71ff9be240d72d2dddf","stim/p_schwa_f.wav","feel_eng","french","3.740740741","schwa","bilabial"
"220","5eecf71ff9be240d72d2dddf","stim/feuf_f.wav","su_span","french","4","y","fricative"
"221","5eecf71ff9be240d72d2dddf","stim/fof_f.wav","son_span","french","4.033333333","o","fricative"
"222","5eecf71ff9be240d72d2dddf","stim/fif_f.wav","fin_span","french","4.02962963","i","fricative"
"223","5eecf71ff9be240d72d2dddf","stim/peuf_f.wav","su_span","french","3.97037037","y","bilabial"
"224","5eecf71ff9be240d72d2dddf","stim/pof_f.wav","fought_eng","french","3.896296296","o","bilabial"
"225","5eecf71ff9be240d72d2dddf","stim/feuf_f.wav","su_span","french","3.988888889","y","fricative"
"226","5eecf71ff9be240d72d2dddf","stim/p_schwa_f.wav","feel_eng","french","3.996296296","schwa","bilabial"
"227","5eecf71ff9be240d72d2dddf","stim/fif_f.wav","fin_span","french","4.011111111","i","fricative"
"228","5eecf71ff9be240d72d2dddf","stim/fof_f.wav","su_span","french","3.996296296","o","fricative"
"229","5eecf71ff9be240d72d2dddf","stim/peuf_f.wav","fun_eng","french","4.011111111","y","bilabial"
"230","5eecf71ff9be240d72d2dddf","stim/f_schwa_f.wav","feel_eng","french","3.377777778","schwa","fricative"
"231","5eecf71ff9be240d72d2dddf","stim/pif_f.wav","fin_span","french","4.103703704","i","bilabial"
"232","5eecf71ff9be240d72d2dddf","stim/pof_f.wav","su_span","french","3.981481481","o","bilabial"
"233","5eecf71ff9be240d72d2dddf","stim/peuf_f.wav","su_span","french","4.051851852","y","bilabial"
"234","5eecf71ff9be240d72d2dddf","stim/fif_f.wav","fin_span","french","4.003703704","i","fricative"
"235","5eecf71ff9be240d72d2dddf","stim/feuf_f.wav","su_span","french","3.781481481","y","fricative"
"236","5eecf71ff9be240d72d2dddf","stim/pif_f.wav","fin_span","french","4.040740741","i","bilabial"
"237","5eecf71ff9be240d72d2dddf","stim/pof_f.wav","son_span","french","3.822222222","o","bilabial"
"238","5eecf71ff9be240d72d2dddf","stim/p_schwa_f.wav","feel_eng","french","3.9","schwa","bilabial"
"239","5eecf71ff9be240d72d2dddf","stim/fof_f.wav","son_span","french","3.262962963","o","fricative"
"240","5eecf71ff9be240d72d2dddf","stim/f_schwa_f.wav","feel_eng","french","3.87037037","schwa","fricative"
"241","5f2f5ffc7144073520501a57","stim/pif_f.wav","fin_span","french","3.942708333","i","bilabial"
"242","5f2f5ffc7144073520501a57","stim/f_schwa_f.wav","fun_eng","french","3.010416667","schwa","fricative"
"243","5f2f5ffc7144073520501a57","stim/fof_f.wav","fun_eng","french","3.010416667","o","fricative"
"244","5f2f5ffc7144073520501a57","stim/feuf_f.wav","fool_eng","french","2.984375","y","fricative"
"245","5f2f5ffc7144073520501a57","stim/fif_f.wav","feel_eng","french","3.010416667","i","fricative"
"246","5f2f5ffc7144073520501a57","stim/peuf_f.wav","su_span","french","3.052083333","y","bilabial"
"247","5f2f5ffc7144073520501a57","stim/pof_f.wav","son_span","french","3.078125","o","bilabial"
"248","5f2f5ffc7144073520501a57","stim/p_schwa_f.wav","fun_eng","french","2.151041667","schwa","bilabial"
"249","5f2f5ffc7144073520501a57","stim/pif_f.wav","fin_span","french","3.041666667","i","bilabial"
"250","5f2f5ffc7144073520501a57","stim/p_schwa_f.wav","fun_eng","french","3","schwa","bilabial"
"251","5f2f5ffc7144073520501a57","stim/f_schwa_f.wav","fool_eng","french","4.005208333","schwa","fricative"
"252","5f2f5ffc7144073520501a57","stim/fif_f.wav","feel_eng","french","4.03125","i","fricative"
"253","5f2f5ffc7144073520501a57","stim/fof_f.wav","fun_eng","french","3.989583333","o","fricative"
"254","5f2f5ffc7144073520501a57","stim/feuf_f.wav","fool_eng","french","3.979166667","y","fricative"
"255","5f2f5ffc7144073520501a57","stim/peuf_f.wav","su_span","french","3","y","bilabial"
"256","5f2f5ffc7144073520501a57","stim/pof_f.wav","son_span","french","3.0625","o","bilabial"
"257","5f2f5ffc7144073520501a57","stim/f_schwa_f.wav","fun_eng","french","3.015625","schwa","fricative"
"258","5f2f5ffc7144073520501a57","stim/fif_f.wav","feel_eng","french","2.963541667","i","fricative"
"259","5f2f5ffc7144073520501a57","stim/fof_f.wav","fun_eng","french","4.026041667","o","fricative"
"260","5f2f5ffc7144073520501a57","stim/p_schwa_f.wav","son_span","french","3.963541667","schwa","bilabial"
"261","5f2f5ffc7144073520501a57","stim/pif_f.wav","fin_span","french","3.963541667","i","bilabial"
"262","5f2f5ffc7144073520501a57","stim/peuf_f.wav","fool_eng","french","2.994791667","y","bilabial"
"263","5f2f5ffc7144073520501a57","stim/pof_f.wav","son_span","french","3.005208333","o","bilabial"
"264","5f2f5ffc7144073520501a57","stim/feuf_f.wav","fool_eng","french","3.916666667","y","fricative"
