"","participant","stim","resp","stim_language","slider.response","phoneme","frame"
"265","5c2fae74d76cde0001c11590","stim/pof_g.wav","fun_eng","German",3.231111111,"o","bilabial"
"266","5c2fae74d76cde0001c11590","stim/fof_g.wav","fun_eng","German",4.004444444,"o","fricative"
"267","5c2fae74d76cde0001c11590","stim/p_schwa_g.wav","fool_eng","German",2.991111111,"schwa","bilabial"
"268","5c2fae74d76cde0001c11590","stim/f_schwa_g.wav","fool_eng","German",4,"schwa","fricative"
"269","5c2fae74d76cde0001c11590","stim/pof_g.wav","fun_eng","German",4,"o","bilabial"
"270","5c2fae74d76cde0001c11590","stim/p_schwa_g.wav","fool_eng","German",3.693333333,"schwa","bilabial"
"271","5c2fae74d76cde0001c11590","stim/f_schwa_g.wav","fool_eng","German",3.693333333,"schwa","fricative"
"272","5c2fae74d76cde0001c11590","stim/fof_g.wav","fun_eng","German",3.848888889,"o","fricative"
"273","5c2fae74d76cde0001c11590","stim/f_schwa_g.wav","fun_eng","German",4.128888889,"schwa","fricative"
"274","5c2fae74d76cde0001c11590","stim/p_schwa_g.wav","su_span","German",3.191111111,"schwa","bilabial"
"275","5c2fae74d76cde0001c11590","stim/fof_g.wav","fun_eng","German",4.2,"o","fricative"
"276","5c2fae74d76cde0001c11590","stim/pof_g.wav","fun_eng","German",4.084444444,"o","bilabial"
"277","5dc483cf74939e34e55c3619","stim/pof_g.wav","fool_eng","German",3.309513889,"o","bilabial"
"278","5dc483cf74939e34e55c3619","stim/fof_g.wav","fool_eng","German",3.331788194,"o","fricative"
"279","5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun_eng","German",3.823576389,"schwa","fricative"
"280","5dc483cf74939e34e55c3619","stim/fief_g.wav","fin_span","German",2.844305556,"i","fricative"
"281","5dc483cf74939e34e55c3619","stim/feuf_g.wav","fool_eng","German",3.385121528,"y","fricative"
"282","5dc483cf74939e34e55c3619","stim/peuf_g.wav","fool_eng","German",3.407586806,"y","bilabial"
"283","5dc483cf74939e34e55c3619","stim/pief_g.wav","fin_span","German",3.394288194,"i","bilabial"
"284","5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun_eng","German",3.538836806,"schwa","bilabial"
"285","5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun_eng","German",3.538802083,"schwa","bilabial"
"286","5dc483cf74939e34e55c3619","stim/feuf_g.wav","su_span","German",2.81578125,"y","fricative"
"287","5dc483cf74939e34e55c3619","stim/fof_g.wav","fool_eng","German",2.81578125,"o","fricative"
"288","5dc483cf74939e34e55c3619","stim/pof_g.wav","fool_eng","German",3.111267361,"o","bilabial"
"289","5dc483cf74939e34e55c3619","stim/pief_g.wav","feel_eng","German",2.827482639,"i","bilabial"
"290","5dc483cf74939e34e55c3619","stim/peuf_g.wav","su_span","German",2.780486111,"y","bilabial"
"291","5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun_eng","German",3.170989583,"schwa","fricative"
"292","5dc483cf74939e34e55c3619","stim/fief_g.wav","feel_eng","German",3.502517361,"i","fricative"
"293","5dc483cf74939e34e55c3619","stim/fof_g.wav","su_span","German",2.795052083,"o","fricative"
"294","5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun_eng","German",3.502690972,"schwa","bilabial"
"295","5dc483cf74939e34e55c3619","stim/pief_g.wav","feel_eng","German",3.529357639,"i","bilabial"
"296","5dc483cf74939e34e55c3619","stim/feuf_g.wav","su_span","German",3.426579861,"y","fricative"
"297","5dc483cf74939e34e55c3619","stim/peuf_g.wav","fool_eng","German",2.196145833,"y","bilabial"
"298","5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun_eng","German",3.022690972,"schwa","fricative"
"299","5dc483cf74939e34e55c3619","stim/pof_g.wav","su_span","German",2.652447917,"o","bilabial"
"300","5dc483cf74939e34e55c3619","stim/fief_g.wav","feel_eng","German",3.572621528,"i","fricative"
"301","5dc483cf74939e34e55c3619","stim/pof_g.wav","su_span","German",3.204809028,"o","bilabial"
"302","5dc483cf74939e34e55c3619","stim/fof_g.wav","su_span","German",3.22203125,"o","fricative"
"303","5dc483cf74939e34e55c3619","stim/peuf_g.wav","su_span","German",3.453454861,"y","bilabial"
"304","5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun_eng","German",3.092222222,"schwa","fricative"
"305","5dc483cf74939e34e55c3619","stim/fief_g.wav","feel_eng","German",3.419635417,"i","fricative"
"306","5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun_eng","German",3.613541667,"schwa","bilabial"
"307","5dc483cf74939e34e55c3619","stim/feuf_g.wav","fool_eng","German",2.875833333,"y","fricative"
"308","5dc483cf74939e34e55c3619","stim/pief_g.wav","feel_eng","German",3.517604167,"i","bilabial"
"309","5dc483cf74939e34e55c3619","stim/feuf_g.wav","fool_eng","German",2.411059028,"y","fricative"
"310","5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun_eng","German",3.653559028,"schwa","bilabial"
"311","5dc483cf74939e34e55c3619","stim/pof_g.wav","fun_eng","German",2.268854167,"o","bilabial"
"312","5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun_eng","German",3.126354167,"schwa","fricative"
"313","5dc483cf74939e34e55c3619","stim/peuf_g.wav","su_span","German",2.739114583,"y","bilabial"
"314","5dc483cf74939e34e55c3619","stim/fief_g.wav","feel_eng","German",3.677465278,"i","fricative"
"315","5dc483cf74939e34e55c3619","stim/pief_g.wav","feel_eng","German",3.809826389,"i","bilabial"
"316","5dc483cf74939e34e55c3619","stim/fof_g.wav","fool_eng","German",3.275069444,"o","fricative"
"317","5dc483cf74939e34e55c3619","stim/pof_g.wav","fun_eng","German",2.991631944,"o","bilabial"
"318","5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fool_eng","German",2.991631944,"schwa","fricative"
"319","5dc483cf74939e34e55c3619","stim/fof_g.wav","fought_eng","German",2.991631944,"o","fricative"
"320","5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fool_eng","German",1.984253472,"schwa","bilabial"
"321","5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun_eng","German",3.0946875,"schwa","fricative"
"322","5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun_eng","German",3.0946875,"schwa","bilabial"
"323","5dc483cf74939e34e55c3619","stim/fof_g.wav","fought_eng","German",2.604149306,"o","fricative"
"324","5dc483cf74939e34e55c3619","stim/pof_g.wav","fought_eng","German",3.036579861,"o","bilabial"
"325","5dc483cf74939e34e55c3619","stim/pof_g.wav","fought_eng","German",3.303975694,"o","bilabial"
"326","5dc483cf74939e34e55c3619","stim/fof_g.wav","fun_eng","German",3.135121528,"o","fricative"
"327","5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun_eng","German",2.449045139,"schwa","fricative"
"328","5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fought_eng","German",2.340746528,"schwa","bilabial"
"329","5ddc07391e42a9000b2622be","stim/fof_g.wav","su_span","German",3.987762445,"o","fricative"
"330","5ddc07391e42a9000b2622be","stim/fief_g.wav","feel_eng","German",4.007880133,"i","fricative"
"331","5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fun_eng","German",3.99580952,"schwa","fricative"
"332","5ddc07391e42a9000b2622be","stim/peuf_g.wav","su_span","German",2.96980299,"y","bilabial"
"333","5ddc07391e42a9000b2622be","stim/pof_g.wav","fool_eng","German",3.991785982,"o","bilabial"
"334","5ddc07391e42a9000b2622be","stim/feuf_g.wav","su_span","German",3.991785982,"y","fricative"
"335","5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun_eng","German",4.961462644,"schwa","bilabial"
"336","5ddc07391e42a9000b2622be","stim/pief_g.wav","fin_span","German",4.993651286,"i","bilabial"
"337","5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun_eng","German",4.993651286,"schwa","bilabial"
"338","5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fun_eng","German",4.993651286,"schwa","fricative"
"339","5ddc07391e42a9000b2622be","stim/feuf_g.wav","su_span","German",4.04811585,"y","fricative"
"340","5ddc07391e42a9000b2622be","stim/peuf_g.wav","su_span","German",3.00601517,"y","bilabial"
"341","5ddc07391e42a9000b2622be","stim/pof_g.wav","fool_eng","German",2.985897482,"o","bilabial"
"342","5ddc07391e42a9000b2622be","stim/pief_g.wav","fin_span","German",3.987762445,"i","bilabial"
"343","5ddc07391e42a9000b2622be","stim/fief_g.wav","fool_eng","German",4.04811585,"i","fricative"
"344","5ddc07391e42a9000b2622be","stim/fof_g.wav","fool_eng","German",2.96980299,"o","fricative"
"345","5ddc07391e42a9000b2622be","stim/pof_g.wav","fool_eng","German",4.015927891,"o","bilabial"
"346","5ddc07391e42a9000b2622be","stim/feuf_g.wav","fool_eng","German",3.050274084,"y","fricative"
"347","5ddc07391e42a9000b2622be","stim/fief_g.wav","fin_span","German",4.989627749,"i","fricative"
"348","5ddc07391e42a9000b2622be","stim/peuf_g.wav","su_span","German",3.987762445,"y","bilabial"
"349","5ddc07391e42a9000b2622be","stim/pief_g.wav","fin_span","German",4.965486182,"i","bilabial"
"350","5ddc07391e42a9000b2622be","stim/fof_g.wav","su_span","German",4.068233538,"o","fricative"
"351","5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun_eng","German",4.201010962,"schwa","bilabial"
"352","5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fun_eng","German",4.949392031,"schwa","fricative"
"353","5ddc07391e42a9000b2622be","stim/pof_g.wav","fool_eng","German",4.019951428,"o","bilabial"
"354","5ddc07391e42a9000b2622be","stim/fief_g.wav","fin_span","German",3.975691832,"i","fricative"
"355","5ddc07391e42a9000b2622be","stim/peuf_g.wav","fool_eng","German",2.993944557,"y","bilabial"
"356","5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun_eng","German",3.999833057,"schwa","bilabial"
"357","5ddc07391e42a9000b2622be","stim/pief_g.wav","fin_span","German",4.977557477,"i","bilabial"
"358","5ddc07391e42a9000b2622be","stim/feuf_g.wav","su_span","German",2.096691914,"y","fricative"
"359","5ddc07391e42a9000b2622be","stim/fof_g.wav","su_span","German",3.331923424,"o","fricative"
"360","5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fun_eng","German",4.977557477,"schwa","fricative"
"361","5ddc07391e42a9000b2622be","stim/pof_g.wav","fool_eng","German",4.04811585,"o","bilabial"
"362","5ddc07391e42a9000b2622be","stim/fief_g.wav","fin_span","German",4.072257076,"i","fricative"
"363","5ddc07391e42a9000b2622be","stim/fof_g.wav","fool_eng","German",3.983738907,"o","fricative"
"364","5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun_eng","German",4.97353394,"schwa","bilabial"
"365","5ddc07391e42a9000b2622be","stim/pief_g.wav","fin_span","German",4.124563406,"i","bilabial"
"366","5ddc07391e42a9000b2622be","stim/peuf_g.wav","su_span","German",3.971668294,"y","bilabial"
"367","5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fought_eng","German",4.965486182,"schwa","fricative"
"368","5ddc07391e42a9000b2622be","stim/feuf_g.wav","fool_eng","German",3.983738907,"y","fricative"
"369","5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun_eng","German",4.003703817,"schwa","bilabial"
"370","5e169361afb8b0c69c239371","stim/fief_g.wav","feel_eng","German",3.007407633,"i","fricative"
"371","5e169361afb8b0c69c239371","stim/peuf_g.wav","fool_eng","German",3.003703817,"y","bilabial"
"372","5e169361afb8b0c69c239371","stim/pief_g.wav","fin_span","German",3.981481595,"i","bilabial"
"373","5e169361afb8b0c69c239371","stim/feuf_g.wav","fool_eng","German",3.9740743,"y","fricative"
"374","5e169361afb8b0c69c239371","stim/fof_g.wav","son_span","German",4.007407633,"o","fricative"
"375","5e169361afb8b0c69c239371","stim/pof_g.wav","son_span","German",4.007407633,"o","bilabial"
"376","5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun_eng","German",3.992592706,"schwa","fricative"
"377","5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun_eng","German",3.992592706,"schwa","fricative"
"378","5e169361afb8b0c69c239371","stim/fof_g.wav","son_span","German",4.251852078,"o","fricative"
"379","5e169361afb8b0c69c239371","stim/fief_g.wav","fin_span","German",4.492592706,"i","fricative"
"380","5e169361afb8b0c69c239371","stim/pof_g.wav","fought_eng","German",3.259259372,"o","bilabial"
"381","5e169361afb8b0c69c239371","stim/peuf_g.wav","fool_eng","German",3.988888889,"y","bilabial"
"382","5e169361afb8b0c69c239371","stim/feuf_g.wav","fool_eng","German",3.985185411,"y","fricative"
"383","5e169361afb8b0c69c239371","stim/pief_g.wav","fin_span","German",4.007407633,"i","bilabial"
"384","5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun_eng","German",3.677777778,"schwa","bilabial"
"385","5e169361afb8b0c69c239371","stim/pof_g.wav","son_span","German",3.3740743,"o","bilabial"
"386","5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun_eng","German",2.992592706,"schwa","fricative"
"387","5e169361afb8b0c69c239371","stim/fief_g.wav","fin_span","German",3.296296522,"i","fricative"
"388","5e169361afb8b0c69c239371","stim/pief_g.wav","fin_span","German",3.318518745,"i","bilabial"
"389","5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun_eng","German",3.011111111,"schwa","bilabial"
"390","5e169361afb8b0c69c239371","stim/peuf_g.wav","fool_eng","German",3.992592706,"y","bilabial"
"391","5e169361afb8b0c69c239371","stim/fof_g.wav","son_span","German",3.348148261,"o","fricative"
"392","5e169361afb8b0c69c239371","stim/feuf_g.wav","fool_eng","German",3.103703817,"y","fricative"
"393","5e169361afb8b0c69c239371","stim/feuf_g.wav","fool_eng","German",3.140740967,"y","fricative"
"394","5e169361afb8b0c69c239371","stim/fof_g.wav","son_span","German",2.985185411,"o","fricative"
"395","5e169361afb8b0c69c239371","stim/pof_g.wav","fun_eng","German",3.014814928,"o","bilabial"
"396","5e169361afb8b0c69c239371","stim/fief_g.wav","fin_span","German",3.411111111,"i","fricative"
"397","5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun_eng","German",3.288888889,"schwa","fricative"
"398","5e169361afb8b0c69c239371","stim/pief_g.wav","fin_span","German",3.148148261,"i","bilabial"
"399","5e169361afb8b0c69c239371","stim/peuf_g.wav","su_span","German",2.944444444,"y","bilabial"
"400","5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun_eng","German",3.562963189,"schwa","bilabial"
"401","5e169361afb8b0c69c239371","stim/peuf_g.wav","fool_eng","German",3.203703817,"y","bilabial"
"402","5e169361afb8b0c69c239371","stim/fof_g.wav","son_span","German",3.444444444,"o","fricative"
"403","5e169361afb8b0c69c239371","stim/pief_g.wav","fin_span","German",3.581481595,"i","bilabial"
"404","5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun_eng","German",3.144444444,"schwa","fricative"
"405","5e169361afb8b0c69c239371","stim/fief_g.wav","fin_span","German",3.551852078,"i","fricative"
"406","5e169361afb8b0c69c239371","stim/feuf_g.wav","fool_eng","German",2.992592706,"y","fricative"
"407","5e169361afb8b0c69c239371","stim/pof_g.wav","fun_eng","German",2.981481595,"o","bilabial"
"408","5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun_eng","German",3.614814928,"schwa","bilabial"
"409","5e27868c5cbbcc0b3599574b","stim/pief_g.wav","feel_eng","German",2.942708333,"i","bilabial"
"410","5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","son_span","German",2.953125,"schwa","bilabial"
"411","5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","su_span","German",2.994791667,"y","bilabial"
"412","5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","su_span","German",3.010416667,"y","fricative"
"413","5e27868c5cbbcc0b3599574b","stim/pof_g.wav","fought_eng","German",2.010416667,"o","bilabial"
"414","5e27868c5cbbcc0b3599574b","stim/fof_g.wav","fought_eng","German",2.526041667,"o","fricative"
"415","5e27868c5cbbcc0b3599574b","stim/fief_g.wav","feel_eng","German",2.5625,"i","fricative"
"416","5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","son_span","German",2.53125,"schwa","fricative"
"417","5e27868c5cbbcc0b3599574b","stim/fof_g.wav","fool_eng","German",2.536458333,"o","fricative"
"418","5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","fool_eng","German",3.03125,"y","bilabial"
"419","5e27868c5cbbcc0b3599574b","stim/fief_g.wav","feel_eng","German",2.984375,"i","fricative"
"420","5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","fool_eng","German",2.625,"y","fricative"
"421","5e27868c5cbbcc0b3599574b","stim/pief_g.wav","feel_eng","German",3.03125,"i","bilabial"
"422","5e27868c5cbbcc0b3599574b","stim/pof_g.wav","fought_eng","German",3.015625,"o","bilabial"
"423","5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","son_span","German",2.984375,"schwa","bilabial"
"424","5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","fought_eng","German",2.578125,"schwa","fricative"
"425","5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","son_span","German",2.510416667,"schwa","bilabial"
"426","5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","fool_eng","German",2.541666667,"y","fricative"
"427","5e27868c5cbbcc0b3599574b","stim/fof_g.wav","fool_eng","German",2.572916667,"o","fricative"
"428","5e27868c5cbbcc0b3599574b","stim/pief_g.wav","feel_eng","German",2.5625,"i","bilabial"
"429","5e27868c5cbbcc0b3599574b","stim/pof_g.wav","fought_eng","German",2.53125,"o","bilabial"
"430","5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","son_span","German",1.96875,"schwa","fricative"
"431","5e27868c5cbbcc0b3599574b","stim/fief_g.wav","feel_eng","German",2.515625,"i","fricative"
"432","5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","fool_eng","German",2.53125,"y","bilabial"
"433","5e27868c5cbbcc0b3599574b","stim/pief_g.wav","feel_eng","German",2.526041667,"i","bilabial"
"434","5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","fun_eng","German",1.567708333,"schwa","bilabial"
"435","5e27868c5cbbcc0b3599574b","stim/fief_g.wav","feel_eng","German",2.630208333,"i","fricative"
"436","5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","fool_eng","German",2.546875,"y","bilabial"
"437","5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","fought_eng","German",2.526041667,"schwa","fricative"
"438","5e27868c5cbbcc0b3599574b","stim/pof_g.wav","son_span","German",2.536458333,"o","bilabial"
"439","5e27868c5cbbcc0b3599574b","stim/fof_g.wav","son_span","German",2.557291667,"o","fricative"
"440","5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","su_span","German",2.552083333,"y","fricative"
"441","5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","fought_eng","German",2.604166667,"schwa","fricative"
"442","5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","fought_eng","German",2.505208333,"schwa","bilabial"
"443","5e27868c5cbbcc0b3599574b","stim/fief_g.wav","fin_span","German",3.359375,"i","fricative"
"444","5e27868c5cbbcc0b3599574b","stim/pief_g.wav","fin_span","German",3.427083333,"i","bilabial"
"445","5e27868c5cbbcc0b3599574b","stim/fof_g.wav","son_span","German",3.421875,"o","fricative"
"446","5e27868c5cbbcc0b3599574b","stim/pof_g.wav","fought_eng","German",2.213541667,"o","bilabial"
"447","5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","son_span","German",2.411458333,"y","bilabial"
"448","5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","feel_eng","German",2.505208333,"y","fricative"
"449","5ef9df1812148a78af8e76dc","stim/p_schwa_g.wav","fun_eng","German",4.963541667,"schwa","bilabial"
"450","5ef9df1812148a78af8e76dc","stim/feuf_g.wav","fool_eng","German",3.640625,"y","fricative"
"451","5ef9df1812148a78af8e76dc","stim/f_schwa_g.wav","fun_eng","German",4.953125,"schwa","fricative"
"452","5ef9df1812148a78af8e76dc","stim/pief_g.wav","feel_eng","German",4.901041667,"i","bilabial"
"453","5ef9df1812148a78af8e76dc","stim/peuf_g.wav","fool_eng","German",3.890625,"y","bilabial"
"454","5ef9df1812148a78af8e76dc","stim/pof_g.wav","fool_eng","German",3.442708333,"o","bilabial"
"455","5ef9df1812148a78af8e76dc","stim/fof_g.wav","fool_eng","German",3.369791667,"o","fricative"
"456","5ef9df1812148a78af8e76dc","stim/fief_g.wav","fin_span","German",4.645833333,"i","fricative"
"457","5ef9df1812148a78af8e76dc","stim/pof_g.wav","su_span","German",4.046875,"o","bilabial"
"458","5ef9df1812148a78af8e76dc","stim/fof_g.wav","su_span","German",4.067708333,"o","fricative"
"459","5ef9df1812148a78af8e76dc","stim/fief_g.wav","fin_span","German",4.739583333,"i","fricative"
"460","5ef9df1812148a78af8e76dc","stim/feuf_g.wav","su_span","German",4.130208333,"y","fricative"
"461","5ef9df1812148a78af8e76dc","stim/f_schwa_g.wav","fun_eng","German",4.848958333,"schwa","fricative"
"462","5ef9df1812148a78af8e76dc","stim/p_schwa_g.wav","fun_eng","German",4.953125,"schwa","bilabial"
"463","5ef9df1812148a78af8e76dc","stim/pief_g.wav","fin_span","German",4.489583333,"i","bilabial"
"464","5ef9df1812148a78af8e76dc","stim/peuf_g.wav","su_span","German",4.161458333,"y","bilabial"
"465","5ef9df1812148a78af8e76dc","stim/fief_g.wav","fin_span","German",4.854166667,"i","fricative"
"466","5ef9df1812148a78af8e76dc","stim/feuf_g.wav","su_span","German",4.557291667,"y","fricative"
"467","5ef9df1812148a78af8e76dc","stim/f_schwa_g.wav","fun_eng","German",4.854166667,"schwa","fricative"
"468","5ef9df1812148a78af8e76dc","stim/pof_g.wav","fool_eng","German",4.380208333,"o","bilabial"
"469","5ef9df1812148a78af8e76dc","stim/pief_g.wav","fin_span","German",4.729166667,"i","bilabial"
"470","5ef9df1812148a78af8e76dc","stim/peuf_g.wav","su_span","German",4.651041667,"y","bilabial"
"471","5ef9df1812148a78af8e76dc","stim/p_schwa_g.wav","fun_eng","German",4.848958333,"schwa","bilabial"
"472","5ef9df1812148a78af8e76dc","stim/fof_g.wav","fool_eng","German",4.505208333,"o","fricative"
"473","5ef9df1812148a78af8e76dc","stim/p_schwa_g.wav","fun_eng","German",4.786458333,"schwa","bilabial"
"474","5ef9df1812148a78af8e76dc","stim/fief_g.wav","fin_span","German",4.760416667,"i","fricative"
"475","5ef9df1812148a78af8e76dc","stim/fof_g.wav","fool_eng","German",4.6875,"o","fricative"
"476","5ef9df1812148a78af8e76dc","stim/feuf_g.wav","su_span","German",4.598958333,"y","fricative"
"477","5ef9df1812148a78af8e76dc","stim/peuf_g.wav","su_span","German",4.598958333,"y","bilabial"
"478","5ef9df1812148a78af8e76dc","stim/f_schwa_g.wav","fun_eng","German",4.59375,"schwa","fricative"
"479","5ef9df1812148a78af8e76dc","stim/pof_g.wav","fool_eng","German",4.583333333,"o","bilabial"
"480","5ef9df1812148a78af8e76dc","stim/pief_g.wav","fin_span","German",4.552083333,"i","bilabial"
"481","5ef9df1812148a78af8e76dc","stim/fof_g.wav","fool_eng","German",4.526041667,"o","fricative"
"482","5ef9df1812148a78af8e76dc","stim/f_schwa_g.wav","fun_eng","German",4.53125,"schwa","fricative"
"483","5ef9df1812148a78af8e76dc","stim/feuf_g.wav","fool_eng","German",4.536458333,"y","fricative"
"484","5ef9df1812148a78af8e76dc","stim/fief_g.wav","fin_span","German",4.661458333,"i","fricative"
"485","5ef9df1812148a78af8e76dc","stim/p_schwa_g.wav","fun_eng","German",4.953125,"schwa","bilabial"
"486","5ef9df1812148a78af8e76dc","stim/peuf_g.wav","su_span","German",4,"y","bilabial"
"487","5ef9df1812148a78af8e76dc","stim/pof_g.wav","fool_eng","German",3.994791667,"o","bilabial"
"488","5ef9df1812148a78af8e76dc","stim/pief_g.wav","fin_span","German",4.895833333,"i","bilabial"
"489","5f9057735c69b00e72665f84","stim/pief_g.wav","feel_eng","German",4.129629856,"i","bilabial"
"490","5f9057735c69b00e72665f84","stim/pof_g.wav","fool_eng","German",3.959259372,"o","bilabial"
"491","5f9057735c69b00e72665f84","stim/f_schwa_g.wav","fought_eng","German",4.944444444,"schwa","fricative"
"492","5f9057735c69b00e72665f84","stim/peuf_g.wav","son_span","German",3.970370483,"y","bilabial"
"493","5f9057735c69b00e72665f84","stim/fief_g.wav","fin_span","German",3.9740743,"i","fricative"
"494","5f9057735c69b00e72665f84","stim/feuf_g.wav","fun_eng","German",3.885185411,"y","fricative"
"495","5f9057735c69b00e72665f84","stim/p_schwa_g.wav","su_span","German",4.140740967,"schwa","bilabial"
"496","5f9057735c69b00e72665f84","stim/fof_g.wav","fool_eng","German",2.981481595,"o","fricative"
"497","5f9057735c69b00e72665f84","stim/pof_g.wav","fool_eng","German",3.848148261,"o","bilabial"
"498","5f9057735c69b00e72665f84","stim/f_schwa_g.wav","fun_eng","German",3.129629856,"schwa","fricative"
"499","5f9057735c69b00e72665f84","stim/feuf_g.wav","fool_eng","German",3.951852078,"y","fricative"
"500","5f9057735c69b00e72665f84","stim/pief_g.wav","feel_eng","German",4.903703817,"i","bilabial"
"501","5f9057735c69b00e72665f84","stim/p_schwa_g.wav","su_span","German",4.051852078,"schwa","bilabial"
"502","5f9057735c69b00e72665f84","stim/fof_g.wav","fool_eng","German",4.951852078,"o","fricative"
"503","5f9057735c69b00e72665f84","stim/peuf_g.wav","fool_eng","German",4.9740743,"y","bilabial"
"504","5f9057735c69b00e72665f84","stim/fief_g.wav","feel_eng","German",2.944444444,"i","fricative"
"505","5f9057735c69b00e72665f84","stim/pof_g.wav","fool_eng","German",2.981481595,"o","bilabial"
"506","5f9057735c69b00e72665f84","stim/f_schwa_g.wav","fought_eng","German",3.903703817,"schwa","fricative"
"507","5f9057735c69b00e72665f84","stim/pief_g.wav","feel_eng","German",4,"i","bilabial"
"508","5f9057735c69b00e72665f84","stim/p_schwa_g.wav","su_span","German",4.070370483,"schwa","bilabial"
"509","5f9057735c69b00e72665f84","stim/peuf_g.wav","fool_eng","German",4.9740743,"y","bilabial"
"510","5f9057735c69b00e72665f84","stim/fief_g.wav","feel_eng","German",4.959259372,"i","fricative"
"511","5f9057735c69b00e72665f84","stim/fof_g.wav","fool_eng","German",4.962963189,"o","fricative"
"512","5f9057735c69b00e72665f84","stim/feuf_g.wav","fought_eng","German",1.974074131,"y","fricative"
"513","5f9057735c69b00e72665f84","stim/p_schwa_g.wav","fun_eng","German",2.966666667,"schwa","bilabial"
"514","5f9057735c69b00e72665f84","stim/f_schwa_g.wav","fun_eng","German",4.040740967,"schwa","fricative"
"515","5f9057735c69b00e72665f84","stim/pof_g.wav","fool_eng","German",3.318518745,"o","bilabial"
"516","5f9057735c69b00e72665f84","stim/pief_g.wav","feel_eng","German",4.3740743,"i","bilabial"
"517","5f9057735c69b00e72665f84","stim/fof_g.wav","fought_eng","German",4.003703817,"o","fricative"
"518","5f9057735c69b00e72665f84","stim/peuf_g.wav","su_span","German",3.685185411,"y","bilabial"
"519","5f9057735c69b00e72665f84","stim/feuf_g.wav","su_span","German",3.996296522,"y","fricative"
"520","5f9057735c69b00e72665f84","stim/fief_g.wav","feel_eng","German",4.929629856,"i","fricative"
"521","5f9057735c69b00e72665f84","stim/peuf_g.wav","fool_eng","German",3.681481595,"y","bilabial"
"522","5f9057735c69b00e72665f84","stim/pof_g.wav","su_span","German",2.811111111,"o","bilabial"
"523","5f9057735c69b00e72665f84","stim/pief_g.wav","feel_eng","German",3.985185411,"i","bilabial"
"524","5f9057735c69b00e72665f84","stim/fief_g.wav","feel_eng","German",4.003703817,"i","fricative"
"525","5f9057735c69b00e72665f84","stim/feuf_g.wav","fought_eng","German",3.125926039,"y","fricative"
