"","participant","stim","resp","language","slider_2.response","phoneme","frame"
"74","5898b6e256357700011c2c6b","stim/fif_f.wav","fool_eng","french",1.396190476,"i","fricative"
"75","5898b6e256357700011c2c6b","stim/fof_f.wav","fought_eng","french",1.396190476,"o","fricative"
"76","5898b6e256357700011c2c6b","stim/feuf_f.wav","fool_eng","french",1.396190476,"y","fricative"
"77","5898b6e256357700011c2c6b","stim/peuf_f.wav","fool_eng","french",1.396190476,"y","bilabial"
"78","5898b6e256357700011c2c6b","stim/f_schwa_f.wav","fun_eng","french",1.396190476,"schwa","fricative"
"79","5898b6e256357700011c2c6b","stim/p_schwa_f.wav","fought_eng","french",1.396190476,"schwa","bilabial"
"80","5898b6e256357700011c2c6b","stim/pif_f.wav","feel_eng","french",1.396190476,"i","bilabial"
"81","5a5479b4ac56240001537ffa","stim/fof_f.wav","fun_eng","french",3.014814871,"o","fricative"
"82","5a5479b4ac56240001537ffa","stim/p_schwa_f.wav","fin_span","french",2.014814871,"schwa","bilabial"
"83","5a5479b4ac56240001537ffa","stim/peuf_f.wav","fool_eng","french",2.014814871,"y","bilabial"
"84","5a5479b4ac56240001537ffa","stim/pif_f.wav","feel_eng","french",4.022222166,"i","bilabial"
"85","5a5479b4ac56240001537ffa","stim/pof_f.wav","fun_eng","french",1.977777834,"o","bilabial"
"86","5a5479b4ac56240001537ffa","stim/f_schwa_f.wav","fin_span","french",1.051851908,"schwa","fricative"
"87","5a5479b4ac56240001537ffa","stim/fif_f.wav","feel_eng","french",3.03333339,"i","fricative"
"88","5a5479b4ac56240001537ffa","stim/feuf_f.wav","fool_eng","french",4,"y","fricative"
"89","5a5479b4ac56240001537ffa","stim/fof_f.wav","fun_eng","french",2.085185298,"o","fricative"
"90","5a5479b4ac56240001537ffa","stim/feuf_f.wav","fool_eng","french",4.003703647,"y","fricative"
"91","5a5479b4ac56240001537ffa","stim/pof_f.wav","fun_eng","french",2.018518519,"o","bilabial"
"92","5a5479b4ac56240001537ffa","stim/f_schwa_f.wav","fun_eng","french",2.03333339,"schwa","fricative"
"93","5a5479b4ac56240001537ffa","stim/p_schwa_f.wav","fin_span","french",1.148148148,"schwa","bilabial"
"94","5a5479b4ac56240001537ffa","stim/peuf_f.wav","fool_eng","french",2.97037054,"y","bilabial"
"95","5a5479b4ac56240001537ffa","stim/pif_f.wav","feel_eng","french",2.029629743,"i","bilabial"
"96","5a5479b4ac56240001537ffa","stim/fif_f.wav","feel_eng","french",3.514814871,"i","fricative"
"97","5a5479b4ac56240001537ffa","stim/pof_f.wav","fun_eng","french",1.977777834,"o","bilabial"
"98","5a5479b4ac56240001537ffa","stim/fif_f.wav","feel_eng","french",3,"i","fricative"
"99","5a5479b4ac56240001537ffa","stim/p_schwa_f.wav","fun_eng","french",2.011111224,"schwa","bilabial"
"100","5a5479b4ac56240001537ffa","stim/f_schwa_f.wav","fin_span","french",2.018518519,"schwa","fricative"
"101","5a5479b4ac56240001537ffa","stim/peuf_f.wav","fool_eng","french",1.981481481,"y","bilabial"
"102","5a5479b4ac56240001537ffa","stim/pif_f.wav","feel_eng","french",2.944444444,"i","bilabial"
"103","5a5479b4ac56240001537ffa","stim/feuf_f.wav","fool_eng","french",2.985185129,"y","fricative"
"104","5a5479b4ac56240001537ffa","stim/fof_f.wav","fought_eng","french",1.974074187,"o","fricative"
"105","5a5479b4ac56240001537ffa","stim/f_schwa_f.wav","fun_eng","french",1.633333418,"schwa","fricative"
"106","5a5479b4ac56240001537ffa","stim/fif_f.wav","feel_eng","french",3.311111168,"i","fricative"
"107","5a5479b4ac56240001537ffa","stim/pif_f.wav","feel_eng","french",2.992592706,"i","bilabial"
"108","5a5479b4ac56240001537ffa","stim/fof_f.wav","fool_eng","french",3.451852021,"o","fricative"
"109","5a5479b4ac56240001537ffa","stim/p_schwa_f.wav","fun_eng","french",1.466666751,"schwa","bilabial"
"110","5a5479b4ac56240001537ffa","stim/feuf_f.wav","fool_eng","french",3.422222279,"y","fricative"
"111","5a5479b4ac56240001537ffa","stim/peuf_f.wav","fool_eng","french",2.455555669,"y","bilabial"
"112","5a5479b4ac56240001537ffa","stim/pof_f.wav","fun_eng","french",1.48518527,"o","bilabial"
"113","5a5479b4ac56240001537ffa","stim/peuf_f.wav","fool_eng","french",3.366666723,"y","bilabial"
"114","5a5479b4ac56240001537ffa","stim/fof_f.wav","fun_eng","french",3.681481538,"o","fricative"
"115","5a5479b4ac56240001537ffa","stim/f_schwa_f.wav","fought_eng","french",2.244444388,"schwa","fricative"
"116","5a5479b4ac56240001537ffa","stim/pif_f.wav","feel_eng","french",2.992592706,"i","bilabial"
"117","5a5479b4ac56240001537ffa","stim/fif_f.wav","feel_eng","french",2.97037054,"i","fricative"
"118","5a5479b4ac56240001537ffa","stim/feuf_f.wav","fool_eng","french",3.496296353,"y","fricative"
"119","5a5479b4ac56240001537ffa","stim/p_schwa_f.wav","fin_span","french",1.062962991,"schwa","bilabial"
"120","5a5479b4ac56240001537ffa","stim/pof_f.wav","fun_eng","french",1.462962963,"o","bilabial"
"121","5bcc60b95c2b810001dc68e2","stim/pif_f.wav","feel_eng","french",3.017777778,"i","bilabial"
"122","5bcc60b95c2b810001dc68e2","stim/feuf_f.wav","fool_eng","french",3.017777778,"y","fricative"
"123","5bcc60b95c2b810001dc68e2","stim/pof_f.wav","fun_eng","french",3.017777778,"o","bilabial"
"124","5bcc60b95c2b810001dc68e2","stim/fof_f.wav","fun_eng","french",3.017777778,"o","fricative"
"125","5bcc60b95c2b810001dc68e2","stim/p_schwa_f.wav","fool_eng","french",3.017777778,"schwa","bilabial"
"126","5bcc60b95c2b810001dc68e2","stim/peuf_f.wav","fool_eng","french",3.017777778,"y","bilabial"
"127","5bcc60b95c2b810001dc68e2","stim/f_schwa_f.wav","fought_eng","french",3.017777778,"schwa","fricative"
"128","5bcc60b95c2b810001dc68e2","stim/fif_f.wav","feel_eng","french",3.017777778,"i","fricative"
"129","5bcc60b95c2b810001dc68e2","stim/pof_f.wav","fought_eng","french",2.631111111,"o","bilabial"
"130","5bcc60b95c2b810001dc68e2","stim/fif_f.wav","feel_eng","french",2.991111111,"i","fricative"
"131","5bcc60b95c2b810001dc68e2","stim/f_schwa_f.wav","feel_eng","french",3.035555556,"schwa","fricative"
"132","5bcc60b95c2b810001dc68e2","stim/p_schwa_f.wav","fun_eng","french",3.035555556,"schwa","bilabial"
"133","5bcc60b95c2b810001dc68e2","stim/fof_f.wav","fought_eng","french",3.035555556,"o","fricative"
"134","5bcc60b95c2b810001dc68e2","stim/peuf_f.wav","fool_eng","french",3.035555556,"y","bilabial"
"135","5bcc60b95c2b810001dc68e2","stim/feuf_f.wav","fool_eng","french",3.035555556,"y","fricative"
"136","5bcc60b95c2b810001dc68e2","stim/pif_f.wav","feel_eng","french",3.035555556,"i","bilabial"
"137","5bcc60b95c2b810001dc68e2","stim/pof_f.wav","fun_eng","french",3.168888889,"o","bilabial"
"138","5bcc60b95c2b810001dc68e2","stim/peuf_f.wav","fool_eng","french",3.168888889,"y","bilabial"
"139","5bcc60b95c2b810001dc68e2","stim/fof_f.wav","fun_eng","french",3.168888889,"o","fricative"
"140","5bcc60b95c2b810001dc68e2","stim/p_schwa_f.wav","fought_eng","french",3.168888889,"schwa","bilabial"
"141","5bcc60b95c2b810001dc68e2","stim/feuf_f.wav","fool_eng","french",3.168888889,"y","fricative"
"142","5bcc60b95c2b810001dc68e2","stim/pif_f.wav","feel_eng","french",3.168888889,"i","bilabial"
"143","5bcc60b95c2b810001dc68e2","stim/f_schwa_f.wav","fun_eng","french",3.168888889,"schwa","fricative"
"144","5bcc60b95c2b810001dc68e2","stim/fif_f.wav","feel_eng","french",3.168888889,"i","fricative"
"145","5bcc60b95c2b810001dc68e2","stim/peuf_f.wav","fool_eng","french",3.168888889,"y","bilabial"
"146","5bcc60b95c2b810001dc68e2","stim/fif_f.wav","feel_eng","french",3.168888889,"i","fricative"
"147","5bcc60b95c2b810001dc68e2","stim/feuf_f.wav","fool_eng","french",3,"y","fricative"
"148","5bcc60b95c2b810001dc68e2","stim/fof_f.wav","fought_eng","french",3,"o","fricative"
"149","5bcc60b95c2b810001dc68e2","stim/p_schwa_f.wav","fought_eng","french",3,"schwa","bilabial"
"150","5bcc60b95c2b810001dc68e2","stim/pif_f.wav","feel_eng","french",3,"i","bilabial"
"151","5bcc60b95c2b810001dc68e2","stim/f_schwa_f.wav","fool_eng","french",3,"schwa","fricative"
"152","5bcc60b95c2b810001dc68e2","stim/pof_f.wav","fought_eng","french",3,"o","bilabial"
"153","5bcc60b95c2b810001dc68e2","stim/feuf_f.wav","feel_eng","french",3,"y","fricative"
"154","5bcc60b95c2b810001dc68e2","stim/peuf_f.wav","feel_eng","french",3,"y","bilabial"
"155","5bcc60b95c2b810001dc68e2","stim/fif_f.wav","feel_eng","french",3,"i","fricative"
"156","5bcc60b95c2b810001dc68e2","stim/pof_f.wav","fun_eng","french",3,"o","bilabial"
"157","5bcc60b95c2b810001dc68e2","stim/f_schwa_f.wav","son_span","french",3,"schwa","fricative"
"158","5bcc60b95c2b810001dc68e2","stim/fof_f.wav","fought_eng","french",3,"o","fricative"
"159","5bcc60b95c2b810001dc68e2","stim/pif_f.wav","feel_eng","french",3,"i","bilabial"
"160","5bcc60b95c2b810001dc68e2","stim/p_schwa_f.wav","fought_eng","french",3,"schwa","bilabial"
"161","5bebd4111296920001d55c5a","stim/fof_f.wav","fun_eng","french",3.98,"o","fricative"
"162","5bebd4111296920001d55c5a","stim/pof_f.wav","su_span","french",2.995,"o","bilabial"
"163","5bebd4111296920001d55c5a","stim/fif_f.wav","fin_span","french",4.005,"i","fricative"
"164","5bebd4111296920001d55c5a","stim/pif_f.wav","fin_span","french",3.99,"i","bilabial"
"165","5bebd4111296920001d55c5a","stim/feuf_f.wav","su_span","french",4.075,"y","fricative"
"166","5bebd4111296920001d55c5a","stim/p_schwa_f.wav","fought_eng","french",2.025,"schwa","bilabial"
"167","5bebd4111296920001d55c5a","stim/peuf_f.wav","su_span","french",3.985,"y","bilabial"
"168","5bebd4111296920001d55c5a","stim/f_schwa_f.wav","fun_eng","french",3.985,"schwa","fricative"
"169","5bebd4111296920001d55c5a","stim/pif_f.wav","fin_span","french",3.985,"i","bilabial"
"170","5bebd4111296920001d55c5a","stim/feuf_f.wav","fool_eng","french",3.985,"y","fricative"
"171","5bebd4111296920001d55c5a","stim/p_schwa_f.wav","fought_eng","french",3.02,"schwa","bilabial"
"172","5bebd4111296920001d55c5a","stim/fif_f.wav","fin_span","french",3.97,"i","fricative"
"173","5bebd4111296920001d55c5a","stim/pof_f.wav","fought_eng","french",3.97,"o","bilabial"
"174","5bebd4111296920001d55c5a","stim/f_schwa_f.wav","fought_eng","french",3.97,"schwa","fricative"
"175","5bebd4111296920001d55c5a","stim/fof_f.wav","fool_eng","french",3.08,"o","fricative"
"176","5bebd4111296920001d55c5a","stim/peuf_f.wav","fool_eng","french",2.96,"y","bilabial"
"177","5bebd4111296920001d55c5a","stim/fof_f.wav","fun_eng","french",2.99,"o","fricative"
"178","5bebd4111296920001d55c5a","stim/feuf_f.wav","su_span","french",4.015,"y","fricative"
"179","5bebd4111296920001d55c5a","stim/peuf_f.wav","su_span","french",3.09,"y","bilabial"
"180","5bebd4111296920001d55c5a","stim/p_schwa_f.wav","fun_eng","french",3.995,"schwa","bilabial"
"181","5bebd4111296920001d55c5a","stim/pif_f.wav","fin_span","french",3.975,"i","bilabial"
"182","5bebd4111296920001d55c5a","stim/f_schwa_f.wav","fool_eng","french",3.975,"schwa","fricative"
"183","5bebd4111296920001d55c5a","stim/fif_f.wav","fin_span","french",3.975,"i","fricative"
"184","5bebd4111296920001d55c5a","stim/pof_f.wav","fun_eng","french",3.975,"o","bilabial"
"185","5bebd4111296920001d55c5a","stim/f_schwa_f.wav","fin_span","french",2.985,"schwa","fricative"
"186","5bebd4111296920001d55c5a","stim/pof_f.wav","fought_eng","french",1.965,"o","bilabial"
"187","5bebd4111296920001d55c5a","stim/peuf_f.wav","su_span","french",3.95,"y","bilabial"
"188","5bebd4111296920001d55c5a","stim/feuf_f.wav","fool_eng","french",3.95,"y","fricative"
"189","5bebd4111296920001d55c5a","stim/fif_f.wav","fin_span","french",4.02,"i","fricative"
"190","5bebd4111296920001d55c5a","stim/p_schwa_f.wav","fun_eng","french",4.02,"schwa","bilabial"
"191","5bebd4111296920001d55c5a","stim/pif_f.wav","fin_span","french",4.02,"i","bilabial"
"192","5bebd4111296920001d55c5a","stim/fof_f.wav","fun_eng","french",4.02,"o","fricative"
"193","5bebd4111296920001d55c5a","stim/feuf_f.wav","su_span","french",4.02,"y","fricative"
"194","5bebd4111296920001d55c5a","stim/pof_f.wav","fought_eng","french",4.02,"o","bilabial"
"195","5bebd4111296920001d55c5a","stim/fif_f.wav","fin_span","french",4.02,"i","fricative"
"196","5bebd4111296920001d55c5a","stim/fof_f.wav","fought_eng","french",4.02,"o","fricative"
"197","5bebd4111296920001d55c5a","stim/p_schwa_f.wav","fun_eng","french",3.025,"schwa","bilabial"
"198","5bebd4111296920001d55c5a","stim/pif_f.wav","fin_span","french",3.935,"i","bilabial"
"199","5bebd4111296920001d55c5a","stim/f_schwa_f.wav","fun_eng","french",4,"schwa","fricative"
"200","5bebd4111296920001d55c5a","stim/peuf_f.wav","fool_eng","french",4,"y","bilabial"
"201","5c2fae74d76cde0001c11590","stim/peuf_f.wav","su_span","french",2.905187254,"y","bilabial"
"202","5c2fae74d76cde0001c11590","stim/feuf_f.wav","su_span","french",2.917065656,"y","fricative"
"203","5c2fae74d76cde0001c11590","stim/pof_f.wav","fun_eng","french",3.85120844,"o","bilabial"
"204","5c2fae74d76cde0001c11590","stim/pif_f.wav","feel_eng","french",3.657471268,"i","bilabial"
"205","5c2fae74d76cde0001c11590","stim/f_schwa_f.wav","fun_eng","french",3.020835311,"schwa","fricative"
"206","5c2fae74d76cde0001c11590","stim/p_schwa_f.wav","fun_eng","french",3.441841125,"schwa","bilabial"
"207","5c2fae74d76cde0001c11590","stim/fof_f.wav","fun_eng","french",3.647902312,"o","fricative"
"208","5c2fae74d76cde0001c11590","stim/fif_f.wav","feel_eng","french",3.707138344,"i","fricative"
"209","5c2fae74d76cde0001c11590","stim/fof_f.wav","fun_eng","french",3.778540152,"o","fricative"
"210","5c2fae74d76cde0001c11590","stim/fif_f.wav","feel_eng","french",3.911590011,"i","fricative"
"211","5c2fae74d76cde0001c11590","stim/f_schwa_f.wav","fun_eng","french",3.498401783,"schwa","fricative"
"212","5c2fae74d76cde0001c11590","stim/feuf_f.wav","fool_eng","french",3.540414033,"y","fricative"
"213","5c2fae74d76cde0001c11590","stim/pof_f.wav","fun_eng","french",3.942767956,"o","bilabial"
"214","5c2fae74d76cde0001c11590","stim/peuf_f.wav","fool_eng","french",2.819505762,"y","bilabial"
"215","5c2fae74d76cde0001c11590","stim/pif_f.wav","feel_eng","french",3.641676161,"i","bilabial"
"216","5c2fae74d76cde0001c11590","stim/p_schwa_f.wav","fun_eng","french",2.822776229,"schwa","bilabial"
"217","5c2fae74d76cde0001c11590","stim/fof_f.wav","fun_eng","french",3.541384944,"o","fricative"
"218","5c2fae74d76cde0001c11590","stim/p_schwa_f.wav","fun_eng","french",3.246875622,"schwa","bilabial"
"219","5c2fae74d76cde0001c11590","stim/pif_f.wav","feel_eng","french",3.867473178,"i","bilabial"
"220","5c2fae74d76cde0001c11590","stim/fif_f.wav","feel_eng","french",4.293031481,"i","fricative"
"221","5c2fae74d76cde0001c11590","stim/f_schwa_f.wav","fun_eng","french",3.656167772,"schwa","fricative"
"222","5c2fae74d76cde0001c11590","stim/feuf_f.wav","fool_eng","french",3.886733161,"y","fricative"
"223","5c2fae74d76cde0001c11590","stim/peuf_f.wav","su_span","french",4.011968825,"y","bilabial"
"224","5c2fae74d76cde0001c11590","stim/pof_f.wav","fun_eng","french",3.97974537,"o","bilabial"
"225","5c2fae74d76cde0001c11590","stim/pof_f.wav","fun_eng","french",3.97974537,"o","bilabial"
"226","5c2fae74d76cde0001c11590","stim/pif_f.wav","feel_eng","french",4.249426383,"i","bilabial"
"227","5c2fae74d76cde0001c11590","stim/peuf_f.wav","fool_eng","french",3.684376752,"y","bilabial"
"228","5c2fae74d76cde0001c11590","stim/fof_f.wav","fun_eng","french",4.106861821,"o","fricative"
"229","5c2fae74d76cde0001c11590","stim/feuf_f.wav","su_span","french",3.287833602,"y","fricative"
"230","5c2fae74d76cde0001c11590","stim/p_schwa_f.wav","fun_eng","french",3.97993667,"schwa","bilabial"
"231","5c2fae74d76cde0001c11590","stim/fif_f.wav","feel_eng","french",4.123786644,"i","fricative"
"232","5c2fae74d76cde0001c11590","stim/f_schwa_f.wav","fun_eng","french",3.523240831,"schwa","fricative"
"233","5c2fae74d76cde0001c11590","stim/fof_f.wav","fun_eng","french",3.945079662,"o","fricative"
"234","5c2fae74d76cde0001c11590","stim/pof_f.wav","fun_eng","french",3.889564797,"o","bilabial"
"235","5c2fae74d76cde0001c11590","stim/fif_f.wav","feel_eng","french",4.171735693,"i","fricative"
"236","5c2fae74d76cde0001c11590","stim/pif_f.wav","feel_eng","french",4.129050926,"i","bilabial"
"237","5c2fae74d76cde0001c11590","stim/f_schwa_f.wav","fun_eng","french",3.383475692,"schwa","fricative"
"238","5c2fae74d76cde0001c11590","stim/p_schwa_f.wav","fun_eng","french",3.651233532,"schwa","bilabial"
"239","5c2fae74d76cde0001c11590","stim/peuf_f.wav","su_span","french",3.602641635,"y","bilabial"
"240","5c2fae74d76cde0001c11590","stim/feuf_f.wav","su_span","french",3.990284955,"y","fricative"
"241","5dc483cf74939e34e55c3619","stim/pif_f.wav","fought_eng","french",2.205954861,"i","bilabial"
"242","5dc483cf74939e34e55c3619","stim/p_schwa_f.wav","fun_eng","french",1.928298611,"schwa","bilabial"
"243","5dc483cf74939e34e55c3619","stim/fif_f.wav","feel_eng","french",3.203784722,"i","fricative"
"244","5dc483cf74939e34e55c3619","stim/peuf_f.wav","fool_eng","french",2.279565972,"y","bilabial"
"245","5dc483cf74939e34e55c3619","stim/fof_f.wav","fun_eng","french",2.356284722,"o","fricative"
"246","5dc483cf74939e34e55c3619","stim/f_schwa_f.wav","fun_eng","french",2.393489583,"schwa","fricative"
"247","5dc483cf74939e34e55c3619","stim/pof_f.wav","fun_eng","french",3.337986111,"o","bilabial"
"248","5dc483cf74939e34e55c3619","stim/feuf_f.wav","fool_eng","french",3.150173611,"y","fricative"
"249","5dc483cf74939e34e55c3619","stim/pif_f.wav","fin_span","french",3.422743056,"i","bilabial"
"250","5dc483cf74939e34e55c3619","stim/fof_f.wav","fun_eng","french",3.077690972,"o","fricative"
"251","5dc483cf74939e34e55c3619","stim/f_schwa_f.wav","fun_eng","french",2.854479167,"schwa","fricative"
"252","5dc483cf74939e34e55c3619","stim/peuf_f.wav","fool_eng","french",2.2565625,"y","bilabial"
"253","5dc483cf74939e34e55c3619","stim/fif_f.wav","fin_span","french",2.809236111,"i","fricative"
"254","5dc483cf74939e34e55c3619","stim/pof_f.wav","fought_eng","french",1.91453125,"o","bilabial"
"255","5dc483cf74939e34e55c3619","stim/p_schwa_f.wav","fun_eng","french",2.650399306,"schwa","bilabial"
"256","5dc483cf74939e34e55c3619","stim/feuf_f.wav","fool_eng","french",2.372777778,"y","fricative"
"257","5dc483cf74939e34e55c3619","stim/f_schwa_f.wav","fun_eng","french",2.712135417,"schwa","fricative"
"258","5dc483cf74939e34e55c3619","stim/pif_f.wav","fin_span","french",2.996979167,"i","bilabial"
"259","5dc483cf74939e34e55c3619","stim/fof_f.wav","fun_eng","french",2.064131944,"o","fricative"
"260","5dc483cf74939e34e55c3619","stim/p_schwa_f.wav","fun_eng","french",2.704375,"schwa","bilabial"
"261","5dc483cf74939e34e55c3619","stim/pof_f.wav","fun_eng","french",3.227465278,"o","bilabial"
"262","5dc483cf74939e34e55c3619","stim/fif_f.wav","feel_eng","french",3.416041667,"i","fricative"
"263","5dc483cf74939e34e55c3619","stim/feuf_f.wav","fun_eng","french",2.059722222,"y","fricative"
"264","5dc483cf74939e34e55c3619","stim/peuf_f.wav","fun_eng","french",2.420989583,"y","bilabial"
